frame,game-time,xp-bar,health-bar,attack-dmg,armor,attack-speed,ability-power,magic-resist,move-speed,b1-kda,b2-kda,b3-kda,b4-kda,b5-kda,r1-kda,r2-kda,r3-kda,r4-kda,r5-kda,b1-cs,b2-cs,b3-cs,b4-cs,b5-cs,r1-cs,r2-cs,r3-cs,r4-cs,r5-cs,b1-1,b1-2,b1-3,b1-4,b1-5,b1-6,b1-7,r1-1,r1-2,r1-3,r1-4,r1-5,r1-6,r1-7,b2-1,b2-2,b2-3,b2-4,b2-5,b2-6,b2-7,r2-1,r2-2,r2-3,r2-4,r2-5,r2-6,r2-7,b3-1,b3-2,b3-3,b3-4,b3-5,b3-6,b3-7,r3-1,r3-2,r3-3,r3-4,r3-5,r3-6,r3-7,b4-1,b4-2,b4-3,b4-4,b4-5,b4-6,b4-7,r4-1,r4-2,r4-3,r4-4,r4-5,r4-6,r4-7,b5-1,b5-2,b5-3,b5-4,b5-5,b5-6,b5-7,r5-1,r5-2,r5-3,r5-4,r5-5,r5-6,r5-7,passive-cd,q-cd,w-cd,e-cd,r-cd,d-cd,f-cd,b1-health,b2-health,b3-health,b4-health,b5-health,r1-health,r2-health,r3-health,r4-health,r5-health,b1-mana,b2-mana,b3-mana,b4-mana,b5-mana,r1-mana,r2-mana,r3-mana,r4-mana,r5-mana,b-kills,b-gold,b-towers,b-grubs,b-heralds-barons,b-dragons,r-kills,r-gold,r-towers,r-grubs,r-heralds-barons,r-dragons,minimap,b1-level,b2-level,b3-level,b4-level,b5-level,r1-level,r2-level,r3-level,r4-level,r5-level
21483,12.1,63.6,82.6,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Berserker's_Greaves_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,6.5,,,44.2,242.0,244.0,81.3,81.3,0,67.1,81.3,77.2,0,81.3,75.2,83.3,79.3,75.2,0,24.4,81.3,0,0,61.0,61.0,0,7.0,20.9k,0,13.0,0,0,9.0,21.1k,0,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21492,12.1,63.6,82.6,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Pyromancer's_Cloak_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,6.2,,,43.9,242.0,244.0,81.3,81.3,0,67.1,81.3,79.3,0,81.3,75.2,83.3,79.3,75.2,0,24.4,81.3,0,0,61.0,61.0,0,7.0,20.9k,0,13.0,0,0,9.0,21.1k,0,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21501,12.1,63.6,83.9,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Berserker's_Greaves_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,5.9,,,43.6,242.0,244.0,81.3,81.3,0,67.1,81.3,79.3,0,81.3,75.2,90.7,79.3,75.2,0,24.4,81.3,0,0,61.0,61.0,0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21510,12.1,63.6,83.6,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Berserker's_Greaves_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Kinkou_Jitte_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,5.6,,,43.3,241.0,243.0,81.3,81.3,0,67.1,81.3,79.3,0,81.3,83.7,90.2,79.3,75.2,0,18.3,48.8,0,0,61.0,61.0,0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21519,12.1,63.4,84.4,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Oracle_Lens_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Kinkou_Jitte_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,5.3,,,43.0,241.0,243.0,81.3,81.3,0,67.1,81.3,79.3,0,81.3,75.2,83.3,79.3,75.2,0,16.3,50.8,0,0,63.0,61.0,0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,0,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21528,12.1,63.4,84.4,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Oracle_Lens_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Gustwalker_Hatchling_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Diamond-Tipped_Spear_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,5.0,,,42.7,241.0,243.0,81.3,81.3,0,67.1,81.3,79.3,0,81.3,75.2,83.3,79.3,75.2,0,16.3,69.1,0,0,63.0,61.0,0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,0,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21537,12.1,63.4,84.2,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Pyromancer's_Cloak_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,4.7,,,42.4,240.0,242.0,81.3,81.3,0,67.1,81.3,79.3,0,81.3,75.2,83.3,79.3,75.2,0,16.3,71.1,0,0,63.0,61.0,0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21546,12.1,63.4,85.2,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Pyromancer's_Cloak_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,4.4,,,42.1,240.0,242.0,81.3,81.3,0,67.1,81.3,81.3,0,81.3,75.2,83.3,79.3,77.2,0,16.3,73.2,0,0,63.0,61.0,69.1,7.0,21.0k,0,13.0,0,0,9.0,21.1k,,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21555,12.1,63.6,85.6,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Faerie_Charm_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,4.1,,,41.8,240.0,242.0,81.3,81.3,0,67.1,81.3,81.3,0,81.3,75.2,83.3,79.3,77.2,0,16.3,73.2,0,0,63.0,61.0,63.0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
21564,12.1,63.6,86.4,160.0,89.0,0.86,,62.0,403.0,1/2/0,1/2/2,1/3/2,1/1/1,3/1/2,3/1/0,1/2/2,4/2/1,0/2/1,1/0/2,97.0,85.0,98.0,102.0,12.0,87.0,81.0,101.0,96.0,17.0,Stealth_Ward_item,,Refillable_Potion_item,Doran's_Blade_item,Sheen_item,Phage_item,Plated_Steelcaps_item,Tiamat_item,Phage_item,Boots_of_Swiftness_item,Doran's_Shield_item,Dagger_item,Refillable_Potion_item,Stealth_Ward_item,Oracle_Lens_item,,,Boots_item,Dark_Seal_item,Gustwalker_Hatchling_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Gustwalker_Hatchling_item,Long_Sword_item,Boots_item,Control_Ward_item,,Faerie_Charm_item,Oracle_Lens_item,,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Blackfire_Torch_item,Tiamat_item,Serrated_Dirk_item,Catalyst_of_Aeons_item,Doran's_Blade_item,Boots_item,Refillable_Potion_item,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Tear_of_the_Goddess_item,Doran's_Blade_item,Sheen_item,Phage_item,Blackfire_Torch_item,Doran's_Ring_item,,,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,,Slightly_Magical_Boots_item,Runic_Compass_item,Hextech_Rocketbelt_item,Hextech_Alternator_item,Runic_Compass_item,Amplifying_Tome_item,Boots_item,Glowing_Mote_item,Refillable_Potion_item,Oracle_Lens_item,,3.8,,,41.5,239.0,242.0,81.3,81.3,0,67.1,81.3,81.3,0,81.3,75.2,83.3,79.3,77.2,0,16.3,75.2,0,0,63.0,61.0,63.0,7.0,21.0k,0,13.0,0,0,9.0,21.1k,0,0,0,1.0,"talon:0.459,0.497:0.95|karthus:0.891,0.709:0.92|ezreal:0.835,0.824:0.89|garen:0.717,0.068:0.75|kennen:0.855,0.879:0.7",10.0,9.0,9.0,8.0,7.0,11.0,9.0,10.0,8.0,7.0
