frame,game-time,xp-bar,health-bar,attack-dmg,armor,attack-speed,ability-power,magic-resist,move-speed,b1-kda,b2-kda,b3-kda,b4-kda,b5-kda,r1-kda,r2-kda,r3-kda,r4-kda,r5-kda,b1-cs,b2-cs,b3-cs,b4-cs,b5-cs,r1-cs,r2-cs,r3-cs,r4-cs,r5-cs,b1-1,b1-2,b1-3,b1-4,b1-5,b1-6,b1-7,r1-1,r1-2,r1-3,r1-4,r1-5,r1-6,r1-7,b2-1,b2-2,b2-3,b2-4,b2-5,b2-6,b2-7,r2-1,r2-2,r2-3,r2-4,r2-5,r2-6,r2-7,b3-1,b3-2,b3-3,b3-4,b3-5,b3-6,b3-7,r3-1,r3-2,r3-3,r3-4,r3-5,r3-6,r3-7,b4-1,b4-2,b4-3,b4-4,b4-5,b4-6,b4-7,r4-1,r4-2,r4-3,r4-4,r4-5,r4-6,r4-7,b5-1,b5-2,b5-3,b5-4,b5-5,b5-6,b5-7,r5-1,r5-2,r5-3,r5-4,r5-5,r5-6,r5-7,passive-cd,q-cd,w-cd,e-cd,r-cd,d-cd,f-cd,b1-health,b2-health,b3-health,b4-health,b5-health,r1-health,r2-health,r3-health,r4-health,r5-health,b1-mana,b2-mana,b3-mana,b4-mana,b5-mana,r1-mana,r2-mana,r3-mana,r4-mana,r5-mana,b-kills,b-gold,b-towers,b-grubs,b-heralds-barons,b-dragons,r-kills,r-gold,r-towers,r-grubs,r-heralds-barons,r-dragons,minimap,b1-level,b2-level,b3-level,b4-level,b5-level,r1-level,r2-level,r3-level,r4-level,r5-level
13410,7.27,16.1,87.8,117.0,68.0,0.74,,50.0,543.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,46.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Staff_of_Flowing_Water_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,90.0,185.0,269.0,90.7,84.6,71.1,42.7,12.2,83.3,84.1,81.3,0,0,0,50.8,46.7,61.0,61.0,0,61.0,73.2,0,0,6.0,12.9k,0,10.0,0,0,3.0,11.8k,,0,0,0,"bard:0.914,0.817:0.98|jarvaniv:0.489,0.584:0.95|ezreal:0.845,0.860:0.92|garen:0.160,0.101:0.62",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13419,7.27,15.9,88.7,117.0,68.0,0.74,,50.0,543.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,46.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,,Health_Potion_item,Boots_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Staff_of_Flowing_Water_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,89.7,185.0,268.0,97.6,81.3,71.1,42.7,12.2,83.3,83.3,81.3,83.3,0,0,50.8,46.7,61.0,61.0,0,61.0,73.2,83.3,0,6.0,12.9k,0,10.0,0,0,3.0,11.8k,,0,0,0,"bard:0.914,0.817:0.98|jarvaniv:0.489,0.584:0.95|ezreal:0.845,0.860:0.92|garen:0.160,0.101:0.62",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13428,7.28,16.1,88.3,137.0,68.0,0.74,,50.0,543.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,46.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Staff_of_Flowing_Water_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,89.4,184.0,268.0,97.6,97.6,71.1,42.7,12.2,83.3,83.3,81.3,83.3,0,0,50.8,46.7,58.9,61.0,0,61.0,73.2,83.3,0,6.0,12.9k,0,10.0,0,0,3.0,11.8k,,0,0,0,"bard:0.914,0.817:0.98|jarvaniv:0.489,0.584:0.95|ezreal:0.845,0.860:0.92|garen:0.160,0.101:0.62",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13437,7.28,15.9,87.9,137.0,68.0,0.74,,50.0,543.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,47.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gustwalker_Hatchling_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Staff_of_Flowing_Water_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,89.1,184.0,268.0,97.6,97.6,87.8,42.7,12.2,83.3,85.8,81.3,83.3,0,0,50.8,46.7,58.9,61.0,0,61.0,73.2,83.3,0,6.0,12.9k,0,10.0,0,0,3.0,11.8k,,0,0,0,"bard:0.914,0.817:0.98|jarvaniv:0.489,0.584:0.95|ezreal:0.845,0.860:0.92|garen:0.160,0.101:0.62",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13446,7.28,16.0,87.9,137.0,68.0,0.74,,50.0,543.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,48.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gambler's_Blade_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Staff_of_Flowing_Water_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,88.8,184.0,268.0,97.6,97.6,87.8,52.0,12.2,83.3,83.3,81.3,83.3,0,0,50.8,46.7,58.9,61.0,0,63.0,73.2,83.3,0,6.0,13.0k,0,10.0,0,0,3.0,11.8k,,0,0,0,"bard:0.914,0.817:0.98|jarvaniv:0.489,0.584:0.95|ezreal:0.845,0.860:0.92|garen:0.160,0.101:0.62",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13455,7.29,16.4,88.4,137.0,68.0,0.74,,50.0,597.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,48.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gambler's_Blade_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,88.5,184.0,267.0,97.6,97.6,87.8,58.9,12.2,83.3,83.3,81.3,83.3,0,0,52.8,46.7,58.9,61.0,0,63.0,73.2,83.3,0,6.0,13.0k,0,10.0,0,0,3.0,11.8k,,0,0,0,"bard:0.914,0.817:0.98|jarvaniv:0.489,0.584:0.95|ezreal:0.845,0.860:0.92|garen:0.160,0.101:0.62",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13464,7.29,16.0,88.4,137.0,68.0,0.74,,50.0,596.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,48.0,5.0,58.0,41.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gustwalker_Hatchling_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Cloth_Armor_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,88.2,183.0,267.0,82.1,83.3,85.4,58.9,28.5,83.3,75.2,81.3,84.6,0,0,52.8,46.7,58.9,61.0,0,48.8,73.2,83.3,0,6.0,13.0k,0,10.0,0,0,3.0,11.8k,,0,0,0,"jarvaniv:0.569,0.657:0.94|ziggs:0.822,0.694:0.92|bard:0.822,0.818:0.88|garen:0.050,0.861:0.79",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13473,7.29,16.0,88.4,137.0,68.0,0.74,,50.0,591.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,48.0,5.0,58.0,45.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gustwalker_Hatchling_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,87.9,183.0,267.0,82.5,88.6,74.0,42.7,28.5,83.3,77.2,81.3,83.3,2.03,0,52.8,46.7,58.9,61.0,0,50.8,75.2,73.2,0,6.0,13.0k,0,10.0,0,0,3.0,11.9k,,0,0,0,"jarvaniv:0.569,0.657:0.94|ziggs:0.822,0.694:0.92|bard:0.822,0.818:0.88|garen:0.050,0.861:0.79",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13482,7.29,16.0,88.3,137.0,68.0,0.74,,50.0,585.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,48.0,5.0,58.0,45.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gustwalker_Hatchling_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,87.6,183.0,266.0,81.3,93.1,87.4,42.7,12.2,83.3,77.2,81.3,83.3,0,0,52.8,46.7,58.9,61.0,0,52.8,75.2,77.2,0,6.0,13.0k,0,10.0,0,0,3.0,11.9k,0,0,0,0,"jarvaniv:0.569,0.657:0.94|ziggs:0.822,0.694:0.92|bard:0.822,0.818:0.88|garen:0.050,0.861:0.79",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
13491,7.3,16.4,88.3,137.0,68.0,0.74,,50.0,580.0,2/0/1,0/0/2,3/1/0,1/1/1,0/1/2,0/2/0,0/0/3,0/2/0,3/1/0,0/1/3,47.0,55.0,54.0,48.0,5.0,58.0,45.0,43.0,46.0,7.0,Stealth_Ward_item,Health_Potion_item,Boots_item,Long_Sword_item,Long_Sword_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,Ruby_Crystal_item,Long_Sword_item,,,Bandleglass_Mirror_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Gustwalker_Hatchling_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Gustwalker_Hatchling_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,Boots_item,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,87.3,182.0,266.0,81.3,81.3,83.3,50.0,12.2,83.3,77.2,97.6,83.3,0,0,52.8,46.7,58.9,61.0,0,52.8,75.2,79.3,0,6.0,13.0k,0,10.0,0,0,3.0,11.9k,,0,0,0,"jarvaniv:0.569,0.657:0.94|ziggs:0.822,0.694:0.92|bard:0.822,0.818:0.88|garen:0.050,0.861:0.79",8.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0
