frame,game-time,xp-bar,health-bar,attack-dmg,armor,attack-speed,ability-power,magic-resist,move-speed,b1-kda,b2-kda,b3-kda,b4-kda,b5-kda,r1-kda,r2-kda,r3-kda,r4-kda,r5-kda,b1-cs,b2-cs,b3-cs,b4-cs,b5-cs,r1-cs,r2-cs,r3-cs,r4-cs,r5-cs,b1-1,b1-2,b1-3,b1-4,b1-5,b1-6,b1-7,r1-1,r1-2,r1-3,r1-4,r1-5,r1-6,r1-7,b2-1,b2-2,b2-3,b2-4,b2-5,b2-6,b2-7,r2-1,r2-2,r2-3,r2-4,r2-5,r2-6,r2-7,b3-1,b3-2,b3-3,b3-4,b3-5,b3-6,b3-7,r3-1,r3-2,r3-3,r3-4,r3-5,r3-6,r3-7,b4-1,b4-2,b4-3,b4-4,b4-5,b4-6,b4-7,r4-1,r4-2,r4-3,r4-4,r4-5,r4-6,r4-7,b5-1,b5-2,b5-3,b5-4,b5-5,b5-6,b5-7,r5-1,r5-2,r5-3,r5-4,r5-5,r5-6,r5-7,passive-cd,q-cd,w-cd,e-cd,r-cd,d-cd,f-cd,b1-health,b2-health,b3-health,b4-health,b5-health,r1-health,r2-health,r3-health,r4-health,r5-health,b1-mana,b2-mana,b3-mana,b4-mana,b5-mana,r1-mana,r2-mana,r3-mana,r4-mana,r5-mana,b-kills,b-gold,b-towers,b-grubs,b-heralds-barons,b-dragons,r-kills,r-gold,r-towers,r-grubs,r-heralds-barons,r-dragons,minimap,b1-level,b2-level,b3-level,b4-level,b5-level,r1-level,r2-level,r3-level,r4-level,r5-level
30150,16.6,28.6,87.8,210.0,111.0,1.03,,76.0,606.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,154.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Anathema's_Chains_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,enabled,,,31.6,178.0,,81.3,81.3,81.3,0.407,81.3,96.3,73.2,81.3,89.8,23.2,69.1,79.3,61.0,0,73.2,0,65.0,77.2,67.1,79.3,14.0,31.7k,1.0,13.0,,0,15.0,31.5k,1.0,0,0,4.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30159,16.6,28.6,87.8,210.0,111.0,1.03,,76.0,599.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,154.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Anathema's_Chains_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,enabled,,,31.3,178.0,,81.3,81.3,81.3,0,81.3,95.1,69.1,81.3,89.8,10.6,69.1,79.3,61.0,0,77.2,0,65.0,77.2,67.1,79.3,14.0,31.7k,1.0,13.0,,0,15.0,31.5k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30168,16.6,28.6,87.6,210.0,111.0,1.03,,76.0,593.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,154.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Anathema's_Chains_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,enabled,,,31.0,177.0,,81.3,81.3,81.3,0,81.3,95.1,69.1,81.3,78.5,8.13,69.1,79.3,61.0,0,81.3,0,65.0,77.2,67.1,79.3,14.0,31.7k,1.0,13.0,1.0,0,15.0,31.5k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30177,16.6,28.6,87.7,210.0,111.0,1.03,,76.0,579.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,154.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Anathema's_Chains_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Berserker's_Greaves_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,enabled,,,30.7,177.0,,81.3,81.3,81.3,0,81.3,83.3,71.1,81.3,73.2,8.13,69.1,79.3,61.0,0,81.3,0,63.0,77.2,69.1,79.3,14.0,31.7k,1.0,13.0,1.0,0,15.0,31.5k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30186,16.6,28.6,87.7,210.0,111.0,1.03,,76.0,573.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,155.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Anathema's_Chains_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Berserker's_Greaves_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,enabled,,,30.4,177.0,,81.3,81.3,81.3,0,81.3,83.3,67.1,81.3,73.2,8.13,69.1,73.2,61.0,0,81.3,0,63.0,69.1,69.1,79.3,14.0,31.7k,1.0,13.0,,0,15.0,31.6k,11.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30195,16.6,28.6,87.7,210.0,111.0,1.03,,76.0,566.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,155.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Anathema's_Chains_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Faerie_Charm_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,enabled,,,30.1,176.0,,81.3,81.3,81.3,0,81.3,83.3,67.1,81.3,73.2,8.13,69.1,73.2,61.0,0,81.3,0,63.0,69.1,65.0,79.3,14.0,31.7k,1.0,13.0,4.0,0,15.0,31.6k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30204,16.6,28.6,87.7,210.0,111.0,1.03,,76.0,490.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,155.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Oracle_Lens_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,8.0,,,29.8,176.0,,81.3,81.3,81.3,0,81.3,83.3,70.7,81.3,73.2,8.13,69.1,73.2,61.0,0,81.3,0,63.0,69.1,65.0,71.1,14.0,31.8k,1.0,13.0,,0,15.0,31.6k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30213,16.6,28.6,87.7,210.0,111.0,1.03,,76.0,478.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,155.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Oracle_Lens_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,7.7,,,29.5,176.0,,81.3,81.3,81.3,0,81.3,83.3,69.1,81.3,75.2,8.13,69.1,73.2,61.0,0,81.3,0,65.0,69.1,65.0,65.0,14.0,31.8k,1.0,13.0,,0,15.0,31.6k,11.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30222,16.6,28.4,87.5,210.0,111.0,1.03,,76.0,470.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,158.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Oracle_Lens_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,7.4,,,29.2,176.0,,81.3,81.3,81.3,0,81.3,83.3,65.0,81.3,75.2,8.13,69.1,73.2,61.0,0,81.3,0,65.0,69.1,65.0,65.0,14.0,31.8k,1.0,13.0,1.0,0,15.0,31.6k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,11.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,9.0
30231,16.6,28.4,87.5,210.0,111.0,1.03,,76.0,459.0,1/4/3,2/3/4,3/4/2,3/2/1,5/2/4,5/2/0,2/4/3,5/2/1,1/4/1,2/2/5,138.0,121.0,139.0,147.0,18.0,128.0,109.0,158.0,146.0,24.0,Gustwalker_Hatchling_item,,,Ruby_Crystal_item,Doran's_Blade_item,Plated_Steelcaps_item,Trinity_Force_item,Stridebreaker_item,Tunneler_item,Boots_of_Swiftness_item,Doran's_Shield_item,Long_Sword_item,Refillable_Potion_item,Stealth_Ward_item,Eye_of_the_Herald_item,,,Dark_Seal_item,Winged_Moonplate_item,Boots_of_Swiftness_item,Cosmic_Drive_item,Youmuu's_Ghostblade_item,Hexdrinker_item,Long_Sword_item,Boots_item,Control_Ward_item,,Oracle_Lens_item,Oracle_Lens_item,,,Doran's_Ring_item,Sorcerer's_Shoes_item,Seeker's_Armguard_item,Blackfire_Torch_item,Youmuu's_Ghostblade_item,Tiamat_item,Tunneler_item,Serrated_Dirk_item,Doran's_Blade_item,Boots_item,Oracle_Lens_item,Stealth_Ward_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Ionian_Boots_of_Lucidity_item,Caulfield's_Warhammer_item,Trinity_Force_item,Blackfire_Torch_item,Sorcerer's_Shoes_item,Doran's_Ring_item,Amplifying_Tome_item,Ruby_Crystal_item,,Stealth_Ward_item,Oracle_Lens_item,Control_Ward_item,Amplifying_Tome_item,Zaz'Zak's_Realmspike_item,Ionian_Boots_of_Lucidity_item,Needlessly_Large_Rod_item,Hextech_Rocketbelt_item,Hextech_Rocketbelt_item,Ionian_Boots_of_Lucidity_item,Bloodsong_item,Refillable_Potion_item,,,Oracle_Lens_item,,7.1,,,28.9,175.0,,81.3,81.3,81.3,0,81.3,83.3,65.0,81.3,75.2,8.13,69.1,73.2,61.0,0,81.3,0,65.0,69.1,65.0,67.1,14.0,31.8k,1.0,13.0,1.0,0,15.0,31.6k,1.0,0,0,1.0,"khazix:0.720,0.684:0.99|talon:0.484,0.522:0.97|karthus:0.848,0.819:0.76|garen:0.787,0.052:0.7",12.0,12.0,12.0,11.0,10.0,13.0,11.0,12.0,11.0,10.0
