frame,game-time,xp-bar,health-bar,attack-dmg,armor,attack-speed,ability-power,magic-resist,move-speed,b1-kda,b2-kda,b3-kda,b4-kda,b5-kda,r1-kda,r2-kda,r3-kda,r4-kda,r5-kda,b1-cs,b2-cs,b3-cs,b4-cs,b5-cs,r1-cs,r2-cs,r3-cs,r4-cs,r5-cs,b1-1,b1-2,b1-3,b1-4,b1-5,b1-6,b1-7,r1-1,r1-2,r1-3,r1-4,r1-5,r1-6,r1-7,b2-1,b2-2,b2-3,b2-4,b2-5,b2-6,b2-7,r2-1,r2-2,r2-3,r2-4,r2-5,r2-6,r2-7,b3-1,b3-2,b3-3,b3-4,b3-5,b3-6,b3-7,r3-1,r3-2,r3-3,r3-4,r3-5,r3-6,r3-7,b4-1,b4-2,b4-3,b4-4,b4-5,b4-6,b4-7,r4-1,r4-2,r4-3,r4-4,r4-5,r4-6,r4-7,b5-1,b5-2,b5-3,b5-4,b5-5,b5-6,b5-7,r5-1,r5-2,r5-3,r5-4,r5-5,r5-6,r5-7,passive-cd,q-cd,w-cd,e-cd,r-cd,d-cd,f-cd,b1-health,b2-health,b3-health,b4-health,b5-health,r1-health,r2-health,r3-health,r4-health,r5-health,b1-mana,b2-mana,b3-mana,b4-mana,b5-mana,r1-mana,r2-mana,r3-mana,r4-mana,r5-mana,b-kills,b-gold,b-towers,b-grubs,b-heralds-barons,b-dragons,r-kills,r-gold,r-towers,r-grubs,r-heralds-barons,r-dragons,minimap,b1-level,b2-level,b3-level,b4-level,b5-level,r1-level,r2-level,r3-level,r4-level,r5-level
10746,5.58,19.3,84.4,108.0,62.0,0.72,,45.0,543.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,38.0,32.0,4.0,43.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Long_Sword_item,Doran's_Shield_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,,274.0,,79.3,97.6,79.3,81.3,81.3,83.3,65.0,81.3,83.3,83.3,0,81.3,73.2,75.2,73.2,0,48.8,83.3,83.3,83.3,3.0,9.6k,0,10.0,0,0,3.0,9.6k,0,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10755,5.59,19.0,88.1,113.0,62.0,0.72,,45.0,543.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,32.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,,274.0,,94.7,89.0,79.3,81.3,81.3,83.3,65.0,81.3,83.3,83.3,0,81.3,73.2,75.2,73.2,0,48.8,83.3,83.3,83.3,3.0,9.6k,0,10.0,0,0,3.0,9.6k,,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10764,5.59,19.0,88.9,113.0,62.0,0.72,,45.0,543.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,32.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,,273.0,,91.1,81.7,82.1,96.3,82.9,83.3,65.0,81.3,83.3,83.3,0,81.3,67.1,75.2,73.2,0,48.8,83.3,83.3,83.3,3.0,9.6k,0,10.0,0,0,3.0,9.6k,,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10773,5.59,25.9,88.6,113.0,62.0,0.72,,45.0,543.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,32.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,,273.0,,81.3,81.3,79.3,81.3,82.1,83.3,65.0,81.3,83.3,83.3,0,81.3,67.1,75.2,73.2,0,48.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.6k,,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10782,5.59,19.1,88.6,113.0,62.0,0.72,,45.0,543.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,33.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Phreakish_Gusto_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,,,,,273.0,,94.3,81.3,79.3,81.3,81.3,83.3,65.0,81.3,83.3,83.3,0,81.3,67.1,75.2,73.2,0,48.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.6k,,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10791,06:00,19.3,88.6,113.0,62.0,0.72,,45.0,607.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,33.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Stealth_Ward_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Rapid_Firecannon_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,,272.0,,97.6,97.6,79.3,81.3,81.3,83.3,65.0,81.3,83.3,83.3,0,81.3,67.1,75.2,73.2,0,48.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.7k,,,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10800.0,06:00,19.3,88.3,113.0,62.0,0.72,,45.0,612.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,33.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Stealth_Ward_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Rapid_Firecannon_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,,272.0,,97.6,97.6,95.5,81.3,81.3,83.3,65.0,81.3,83.3,83.3,0,81.3,69.1,75.2,73.2,0,50.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.7k,,,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10809,06:00,19.3,88.3,113.0,62.0,0.72,,45.0,601.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,33.0,4.0,44.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Stealth_Ward_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,,272.0,,97.6,97.6,95.5,97.6,81.3,83.3,65.0,81.3,83.3,83.3,0,81.3,69.1,75.2,73.2,0,50.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.7k,,,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10818,6.01,19.0,88.4,113.0,62.0,0.72,,45.0,595.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,33.0,4.0,45.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Stealth_Ward_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,,272.0,,97.2,87.0,95.9,97.6,97.6,83.3,65.4,81.3,83.3,83.3,0,81.3,69.1,75.2,73.2,0,50.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.7k,,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
10827,6.01,19.0,88.4,113.0,62.0,0.72,,45.0,590.0,1/0/1,0/0/1,1/1/0,1/1/0,0/1/1,0/1/0,0/0/3,0/2/0,3/0/0,0/0/3,35.0,45.0,39.0,33.0,4.0,45.0,30.0,33.0,31.0,7.0,Gustwalker_Hatchling_item,,,Health_Potion_item,Boots_item,Doran's_Shield_item,Phage_item,Caulfield's_Warhammer_item,Doran's_Blade_item,,,,,Stealth_Ward_item,Oracle_Lens_item,,,Long_Sword_item,Long_Sword_item,Gustwalker_Hatchling_item,Pickaxe_item,Ionian_Boots_of_Lucidity_item,Gustwalker_Hatchling_item,Dark_Seal_item,Control_Ward_item,,,Oracle_Lens_item,Stealth_Ward_item,,,Sapphire_Crystal_item,Boots_item,Amplifying_Tome_item,Doran's_Ring_item,Doran's_Ring_item,Amplifying_Tome_item,Sapphire_Crystal_item,Boots_item,,,Stealth_Ward_item,Stealth_Ward_item,,,Dagger_item,Long_Sword_item,Tear_of_the_Goddess_item,Doran's_Blade_item,Caulfield's_Warhammer_item,Pickaxe_item,Doran's_Blade_item,,,,Stealth_Ward_item,Oracle_Lens_item,,,,Boots_item,World_Atlas_item,Ruby_Crystal_item,World_Atlas_item,Tear_of_the_Goddess_item,Dark_Seal_item,,,,Stealth_Ward_item,,enabled,,,,271.0,,81.3,81.3,79.3,97.6,97.6,83.3,65.0,81.3,83.3,83.3,0,81.3,69.1,75.2,73.2,0,50.8,83.3,83.3,83.3,3.0,9.7k,0,10.0,0,0,3.0,9.7k,,0,0,0,"ziggs:0.481,0.572:0.99|aurora:0.553,0.474:0.99|aatrox:0.277,0.060:0.98|ezreal:0.778,0.882:0.97|jarvaniv:0.076,0.888:0.87|garen:0.049,0.954:0.68",6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0
